,2024-06-1,4.9,15.0,0,,,,,,10.1,81,,,,,12.8,71,,,,
,2024-06-2,5.9,15.0,0,,,,,,8.7,88,,,,,13.3,60,,,,
,2024-06-3,7.7,12.1,3.6,,,,,,9.2,95,,,,,11.5,85,,,,
,2024-06-4,8.8,13.7,0.8,,,,,,10.8,75,,,,,12.3,67,,,,
,2024-06-5,7.1,13.8,0,,,,,,10.2,82,,,,,13.6,76,,,,
,2024-06-6,7.0,16.5,2.4,,,,,,9.9,98,,,,,14.2,85,,,,
,2024-06-7,9.9,16.2,2.6,,,,,,13.2,96,,,,,13.3,90,,,,
,2024-06-8,10.6,14.4,4.2,,,,,,11.4,95,,,,,13.5,89,,,,
,2024-06-9,9.7,15.1,1.0,,,,,,11.2,81,,,,,14.1,74,,,,
,2024-06-10,6.2,15.2,0,,,,,,10.3,87,,,,,14.1,52,,,,
,2024-06-11,4.3,16.3,4.6,,,,,,11.8,91,,,,,12.4,89,,,,
,2024-06-12,7.4,12.9,8.8,,,,,,9.4,75,,,,,11.3,69,,,,
,2024-06-13,7.1,12.2,0.2,,,,,,8.9,89,,,,,11.7,73,,,,
,2024-06-14,3.3,14.3,0,,,,,,7.7,97,,,,,12.5,86,,,,
,2024-06-15,6.7,13.9,1.0,,,,,,10.3,96,,,,,12.8,72,,,,
,2024-06-16,4.8,13.2,1.4,,,,,,8.1,84,,,,,12.4,64,,,,
,2024-06-17,8.0,13.1,0.2,,,,,,9.3,92,,,,,11.5,71,,,,
,2024-06-18,3.5,11.5,0,,,,,,6.6,82,,,,,11.4,69,,,,
,2024-06-19,2.1,14.1,0,,,,,,4.6,84,,,,,13.7,48,,,,
,2024-06-20,-0.3,14.5,0,,,,,,3.6,93,,,,,12.7,56,,,,
,2024-06-21,3.5,13.1,4.0,,,,,,6.3,95,,,,,12.6,83,,,,
,2024-06-22,4.3,15.0,1.6,,,,,,5.6,98,,,,,13.8,62,,,,
,2024-06-23,1.2,14.6,0,,,,,,4.9,97,,,,,12.7,62,,,,
,2024-06-24,-1.2,14.3,0,,,,,,-0.1,98,,,,,14.2,55,,,,
,2024-06-25,-0.1,15.6,0.2,,,,,,4.2,98,,,,,14.9,56,,,,
,2024-06-26,0.2,15.9,0,,,,,,5.9,94,,,,,15.1,47,,,,
,2024-06-27,2.4,15.0,2.4,,,,,,10.0,92,,,,,14.7,55,,,,
,2024-06-28,0.5,16.7,0,,,,,,5.5,82,,,,,16.3,57,,,,
,2024-06-29,5.4,15.8,0,,,,,,13.9,54,,,,,10.9,88,,,,
,2024-06-30,5.2,13.4,2.2,,,,,,7.4,87,,,,,10.8,63,,,,
