,2025-02-1,13.1,33.6,0,8.0,11.5,SSE,33,13:05,17.5,72,4,W,4,1019.8,30.6,40,1,S,20,1014.6
,2025-02-2,17.4,39.5,0,10.8,9.7,N,74,08:43,27.9,41,7,NNE,50,1014.2,37.3,25,6,N,35,1011.7
,2025-02-3,20.1,38.6,8.4,16.4,5.7,NNE,50,09:10,27.5,48,5,NNE,24,1011.3,36.8,21,7,NE,20,1010.1
,2025-02-4,23.2,38.7,0,12.8,5.9,SSE,50,14:10,28.4,38,6,N,22,1008.3,38.4,21,7,WSW,26,1006.1
,2025-02-5,16.5,25.2,0,10.4,9.5,S,39,02:22,17.0,63,7,S,20,1014.9,23.3,44,2,S,13,1012.9
,2025-02-6,16.0,37.8,0,8.0,12.6,WNW,52,12:48,20.6,73,0,NE,7,1011.8,36.1,21,1,N,26,1008.0
,2025-02-7,17.2,24.1,0,9.4,1.0,S,43,16:49,19.8,83,7,SW,13,1009.2,23.3,65,7,S,20,1008.8
,2025-02-8,15.5,20.9,0,4.4,0.2,SSE,44,20:10,17.4,64,7,SSW,20,1012.4,20.1,59,8,S,19,1010.7
,2025-02-9,16.9,29.2,0,4.0,9.3,SSE,54,15:48,19.8,66,4,SSE,13,1011.4,27.6,45,7,SSE,26,1008.7
,2025-02-10,16.5,28.1,0,8.2,11.0,SSE,57,17:58,21.0,71,6,SSE,24,1014.4,26.9,46,3,ESE,30,1012.5
,2025-02-11,16.7,31.4,0,7.6,10.7,SSE,37,14:52,20.2,77,7,WNW,6,1013.1,29.3,41,1,SSE,20,1010.2
,2025-02-12,16.7,35.2,0,8.8,12.6,SSW,39,13:49,21.1,79,1,NNE,6,1011.7,33.8,32,1,S,19,1007.7
,2025-02-13,21.0,34.7,0,12.6,2.9,NNE,76,07:40,25.8,50,7,NNE,50,1004.3,32.6,33,8,N,48,1000.5
,2025-02-14,13.6,25.4,0.8,10.8,7.6,S,41,15:04,17.8,68,3,W,9,1007.6,22.0,51,7,SE,20,1005.4
,2025-02-15,10.7,18.5,8.2,5.0,4.9,SW,70,14:01,13.9,71,7,W,26,1008.0,14.4,54,7,SSW,43,1010.0
,2025-02-16,8.4,19.6,2.6,5.4,9.4,S,61,15:10,11.3,72,5,SW,28,1016.7,17.6,42,5,S,33,1018.6
,2025-02-17,10.5,23.0,0.8,6.2,12.2,SSE,31,15:23,14.5,57,1,SW,7,1021.8,21.2,37,3,SSE,13,1019.2
,2025-02-18,10.6,22.8,0,5.2,7.5,S,48,15:07,15.6,72,3,SW,19,1018.0,19.4,65,7,S,33,1017.0
,2025-02-19,13.3,20.2,0,7.6,3.4,SSE,48,15:00,13.8,75,7,SW,17,1018.7,17.9,57,7,S,28,1018.4
,2025-02-20,13.7,21.3,0,4.2,7.4,SSW,50,13:22,16.0,58,7,SSE,28,1023.2,20.9,41,1,S,22,1023.0
,2025-02-21,8.8,33.2,0,6.6,11.8,NNE,43,10:21,14.3,71,5,W,9,1023.8,31.8,24,2,NNE,22,1018.5
,2025-02-22,14.2,37.3,0,11.0,10.8,NNE,65,14:35,26.5,38,4,N,30,1017.0,35.3,27,6,N,35,1012.1
,2025-02-23,24.4,32.5,0,20.6,8.4,NNE,80,03:58,25.3,54,7,NNE,39,1010.6,25.3,57,6,SE,26,1011.2
,2025-02-24,12.0,23.0,0,8.0,10.7,SSE,39,13:17,16.6,74,7,SW,15,1021.5,22.1,51,3,SSE,26,1022.2
,2025-02-25,14.3,27.0,0,6.8,12.0,S,33,15:24,16.3,68,5,S,15,1025.6,25.0,40,1,S,17,1021.8
,2025-02-26,13.5,36.6,0,6.8,9.7,NNE,61,08:01,25.1,46,1,NNE,39,1017.3,35.9,13,7,WSW,19,1014.4
,2025-02-27,17.8,27.8,0,10.2,8.5,SSW,30,16:45,18.8,68,7,SSW,9,1018.1,26.3,43,3,S,15,1013.9
,2025-02-28,16.6,29.4,0,6.8,11.9,WSW,54,14:40,19.9,60,2,SW,28,1015.4,28.2,37,4,WSW,24,1013.8
