,2023-12-1,16.9,23.6,1.0,,,SSE,39,17:41,21.6,72,,S,13,,22.7,73,,SSE,15,
,2023-12-2,18.0,23.2,0.2,,,S,33,20:41,19.9,85,,SE,7,,21.6,77,,SSE,7,
,2023-12-3,14.9,23.5,11.6,,,S,57,14:28,20.7,71,,SE,6,,21.2,76,,S,43,
,2023-12-4,16.7,22.9,1.4,,,N,26,22:56,20.2,74,,S,6,,22.1,63,,ENE,15,
,2023-12-5,17.4,27.9,0,,,NE,39,10:52,22.0,71,,NE,24,,23.5,77,,NNE,19,
,2023-12-6,21.0,24.4,0,,,S,65,00:57,21.7,70,,S,30,,23.2,71,,SE,15,
,2023-12-7,18.5,29.3,0,,,N,30,06:48,22.2,74,,NNE,11,,23.8,75,,E,13,
,2023-12-8,20.7,31.3,0,,,NW,54,07:25,29.3,48,,NW,28,,24.2,82,,NNE,20,
,2023-12-9,20.5,26.9,0,,,SSW,72,21:42,26.8,65,,SSE,2,,25.1,75,,N,15,
,2023-12-10,19.8,24.0,0.2,,,SSW,59,23:07,20.7,87,,SSW,31,,23.4,80,,S,20,
,2023-12-11,20.5,25.5,0,,,S,31,15:38,23.0,84,,SSW,15,,24.5,80,,S,13,
,2023-12-12,20.3,26.0,0.2,,,SSE,19,10:00,22.7,87,,SSW,9,,25.1,76,,ENE,9,
,2023-12-13,21.1,27.1,0,,,WNW,70,21:17,23.4,84,,ENE,19,,24.3,81,,NE,33,
,2023-12-14,21.5,37.3,2.8,,,S,72,18:51,26.8,54,,NW,31,,37.0,25,,W,30,
,2023-12-15,19.9,27.0,0,,,NE,37,17:04,23.4,72,,SE,6,,23.9,70,,NNE,20,
,2023-12-16,19.9,33.4,0,,,NW,46,12:11,26.8,42,,W,15,,25.9,64,,E,22,
,2023-12-17,20.0,24.6,0,,,SE,31,23:15,20.6,84,,NNW,9,,23.2,66,,NE,24,
,2023-12-18,18.5,26.2,0,,,ENE,17,10:48,22.0,82,,S,2,,24.8,80,,NNE,11,
,2023-12-19,21.7,26.1,0,,,SSW,80,17:50,22.9,90,,S,13,,24.8,86,,NE,15,
,2023-12-20,16.6,18.7,41.2,,,SSW,59,10:15,16.9,91,,SW,30,,16.7,89,,SW,26,
,2023-12-21,15.8,21.7,9.2,,,S,69,14:36,18.2,84,,SSW,35,,21.4,67,,S,50,
,2023-12-22,15.9,22.3,0,,,SSE,46,13:38,20.1,60,,SSW,30,,21.5,63,,S,37,
,2023-12-23,17.0,23.0,0.2,,,SSW,30,00:07,20.1,73,,SSE,19,,22.2,70,,ENE,11,
,2023-12-24,19.2,22.5,0.4,,,ENE,46,12:40,19.2,87,,SW,11,,19.8,82,,ENE,31,
,2023-12-25,17.7,25.7,62.4,,,SSE,56,21:13,22.1,81,,SE,15,,24.6,71,,ENE,17,
,2023-12-26,17.7,25.7,31.2,,,SW,28,05:51,20.6,90,,SSW,20,,25.4,81,,SSE,15,
,2023-12-27,19.0,24.3,0,,,S,50,01:32,22.4,70,,SSW,15,,17.0,87,,W,6,
,2023-12-28,16.7,25.2,29.4,,,NW,24,00:36,22.9,65,,SE,6,,24.5,68,,SE,13,
,2023-12-29,19.0,22.1,0,,,S,30,07:28,20.6,87,,S,15,,20.0,90,,WNW,9,
,2023-12-30,17.4,24.3,4.0,,,ESE,39,17:18,21.7,71,,SSE,9,,23.3,67,,ESE,19,
,2023-12-31,16.1,21.5,5.4,,,S,35,06:39,17.3,82,,SW,13,,20.8,65,,S,19,
