,2025-08-1,-1.2,13.9,0,,,,,,2.3,95,4,NNE,4,,13.7,67,,NNW,6,
,2025-08-2,0.2,14.3,0,,,,,,5.1,94,,ENE,4,,13.6,58,, ,Calm,
,2025-08-3,1.1,14.5,0,,,NNW,24,16:02,5.1,95,1,ENE,2,,14.1,74,8,WNW,9,
,2025-08-4,4.9,17.3,0,,,N,43,14:43,12.3,90,8,NW,9,,15.9,65,,N,22,
,2025-08-5,9.3,14.1,5.2,,,N,61,04:27,10.7,88,8,NW,15,,13.1,83,2,NNW,19,
,2025-08-6,8.2,13.1,10.4,,,WNW,41,10:30,10.1,78,1,NW,17,,12.9,44,2,W,13,
,2025-08-7,-0.2,15.1,0,,,NNW,26,12:39,4.0,95,1,ENE,2,,14.6,61,4,N,15,
,2025-08-8,0.6,16.3,0,,,SSE,15,11:37,5.7,95,,ENE,4,,15.5,50,,N,7,
,2025-08-9,5.5,13.5,0,,,E,15,12:33,8.3,93,8, ,Calm,,13.3,63,8,ESE,7,
,2025-08-10,6.5,15.0,0,,,NW,13,20:25,8.5,93,5, ,Calm,,13.7,65,7,NNW,4,
,2025-08-11,3.1,15.6,0,,,ESE,15,12:34,5.1,92,,SE,4,,14.0,67,8,ENE,6,
,2025-08-12,4.1,15.4,0,,,NNW,35,13:33,7.3,94,8,E,4,,14.0,64,8,NNW,17,
,2025-08-13,7.3,17.6,1.6,,,,,,11.4,91,8,ENE,4,,16.9,48,,SSE,2,
,2025-08-14,3.9,15.0,0,,,NNW,30,15:16,5.8,96,8, ,Calm,,14.8,70,,NW,17,
,2025-08-15,5.7,14.8,0,,,NNW,61,11:26,12.7,74,8,NNW,24,,11.8,86,8,NNW,31,
,2025-08-16,2.5,12.7,3.0,,,NNW,22,12:35,6.9,88,,NNE,4,,11.0,50,1,W,9,
,2025-08-17,-1.3,12.7,1.0,,,,,,4.1,84,,ENE,4,,12.3,39,,ESE,9,
,2025-08-18,-1.4,14.4,0,,,,,,3.4,84,, ,Calm,,14.0,48,,E,6,
,2025-08-19,-0.6,15.0,0,,,NW,20,15:42,4.5,94,,ENE,2,,14.2,52,,NNW,13,
,2025-08-20,2.6,16.9,0,,,,,,7.4,86,1, ,Calm,,16.3,56,2,N,17,
,2025-08-21,5.1,18.1,0,,,N,30,15:09,10.6,84,5,ESE,2,,16.0,61,8,NNW,19,
,2025-08-22,10.6,17.1,0,,,N,44,04:13,15.0,81,8,NW,13,,15.3,76,7,NNW,17,
,2025-08-23,10.0,16.7,0.2,,,SSE,28,17:58,12.0,67,8,WSW,7,,16.3,37,,SSE,13,
,2025-08-24,1.0,16.5,0,,,NNW,20,18:00,6.6,75,,ESE,9,,15.8,40,,NNW,4,
,2025-08-25,1.8,16.1,0,,,WNW,17,23:06,9.0,77,8,SE,2,,15.2,66,3,WNW,6,
,2025-08-26,8.8,13.4,2.0,,,NNW,69,13:09,11.7,92,8,NW,9,,12.9,86,8,N,28,
,2025-08-27,9.0,14.1,15.8,,,NNW,61,09:21,12.1,80,8,NNW,24,,12.8,76,8,NNW,30,
,2025-08-28,5.4,13.6,9.0,,,WNW,50,11:01,9.4,63,,NW,13,,12.9,54,1,NW,22,
,2025-08-29,3.7,10.8,0,,,SSE,33,23:54,7.8,91,,NW,7,,9.0,92,8,NNW,7,
,2025-08-30,5.6,13.4,13.0,,,SSE,52,00:29,8.3,51,,SE,13,,13.0,51,8,NW,20,
,2025-08-31,3.7,16.4,0,,,W,41,13:19,11.1,75,,NNW,19,,14.6,51,,WNW,20,
