,2025-06-1,0.4,17.6,0,,,,,,2.8,98,,,,,17.2,50,,,,
,2025-06-2,0.9,15.9,0,,,,,,5.4,95,,,,,14.1,68,,,,
,2025-06-3,2.8,14.7,0,,,,,,11.5,86,,,,,12.2,53,,,,
,2025-06-4,4.9,14.0,1.0,,,,,,7.5,85,,,,,13.1,54,,,,
,2025-06-5,2.3,15.3,0,,,,,,7.5,83,,,,,14.5,51,,,,
,2025-06-6,0.3,11.0,0,,,,,,4.6,97,,,,,8.9,86,,,,
,2025-06-7,4.2,14.9,0.8,,,,,,10.4,70,,,,,13.9,57,,,,
,2025-06-8,2.3,13.8,1.0,,,,,,6.2,94,,,,,11.9,69,,,,
,2025-06-9,6.2,15.4,17.4,,,,,,10.6,95,,,,,14.0,77,,,,
,2025-06-10,7.4,14.7,,,,,,,9.2,91,,,,,12.4,78,,,,
,2025-06-11,5.3,14.9,3.6,,,,,,7.8,91,,,,,12.8,80,,,,
,2025-06-12,3.2,15.2,0.6,,,,,,6.8,90,,,,,15.2,64,,,,
,2025-06-13,3.2,15.7,0.2,,,,,,5.5,94,,,,,15.2,60,,,,
,2025-06-14,-0.8,13.6,0.2,,,,,,3.0,98,,,,,13.1,68,,,,
,2025-06-15,-0.7,16.9,0,,,,,,2.4,97,,,,,16.1,48,,,,
,2025-06-16,-1.2,12.6,0,,,,,,4.2,98,,,,,11.6,69,,,,
,2025-06-17,2.5,13.4,0,,,,,,10.9,65,,,,,11.7,58,,,,
,2025-06-18,4.5,13.6,0,,,,,,8.6,80,,,,,13.3,59,,,,
,2025-06-19,1.2,13.3,0,,,,,,4.0,91,,,,,11.1,65,,,,
,2025-06-20,-0.8,15.5,0,,,,,,3.1,96,,,,,14.4,59,,,,
,2025-06-21,0.3,15.8,0.2,,,,,,3.8,98,,,,,15.4,62,,,,
,2025-06-22,-0.1,11.0,0.2,,,,,,1.5,98,,,,,10.6,78,,,,
,2025-06-23,-1.4,19.7,0,,,,,,4.8,98,,,,,19.6,52,,,,
,2025-06-24,4.8,15.7,4.4,,,,,,12.7,76,,,,,14.3,48,,,,
,2025-06-25,7.8,9.8,1.0,,,,,,9.0,68,,,,,6.8,84,,,,
,2025-06-26,4.1,12.6,,,,,,,6.4,88,,,,,12.1,71,,,,
,2025-06-27,6.4,14.3,0.2,,,,,,8.1,94,,,,,13.4,73,,,,
,2025-06-28,4.7,15.2,0,,,,,,7.7,92,,,,,14.4,58,,,,
,2025-06-29,4.9,15.0,0,,,,,,8.3,72,,,,,13.3,70,,,,
,2025-06-30,3.6,14.0,0.2,,,,,,6.9,93,,,,,13.5,60,,,,
