,2025-08-1,3.5,13.4,0.4,,,,,,5.5,98,,,,,12.8,63,,,,
,2025-08-2,4.1,14.9,0.6,,,,,,9.3,98,,,,,14.6,72,,,,
,2025-08-3,1.7,15.4,0.2,,,,,,4.9,98,,,,,14.9,67,,,,
,2025-08-4,0.9,18.3,0.2,,,,,,5.7,98,,,,,17.9,48,,,,
,2025-08-5,5.4,17.4,1.0,,,,,,13.2,67,,,,,16.3,48,,,,
,2025-08-6,2.8,14.8,0.2,,,,,,11.4,69,,,,,14.6,57,,,,
,2025-08-7,7.7,14.4,0,,,,,,9.5,77,,,,,13.6,58,,,,
,2025-08-8,2.1,14.6,0,,,,,,6.9,87,,,,,13.7,63,,,,
,2025-08-9,0.8,15.5,0,,,,,,7.1,97,,,,,14.4,72,,,,
,2025-08-10,0.8,15.3,0.2,,,,,,3.8,98,,,,,15.0,61,,,,
,2025-08-11,1.9,15.1,0.2,,,,,,5.5,98,,,,,14.4,63,,,,
,2025-08-12,0.9,15.7,0.2,,,,,,4.6,98,,,,,15.3,52,,,,
,2025-08-13,4.5,15.4,2.0,,,,,,10.7,87,,,,,14.9,66,,,,
,2025-08-14,1.9,15.7,0,,,,,,8.2,79,,,,,15.1,56,,,,
,2025-08-15,1.3,14.3,0.2,,,,,,6.6,90,,,,,11.3,77,,,,
,2025-08-16,1.4,11.7,0.2,,,,,,8.7,81,,,,,7.9,82,,,,
,2025-08-17,2.1,13.2,0.6,,,,,,6.5,89,,,,,10.9,72,,,,
,2025-08-18,2.7,13.8,0.2,,,,,,7.0,83,,,,,13.1,42,,,,
,2025-08-19,-2.0,14.3,0,,,,,,4.9,85,,,,,13.6,52,,,,
,2025-08-20,1.4,15.6,0,,,,,,5.5,98,,,,,15.0,54,,,,
,2025-08-21,1.0,17.4,0,,,,,,6.0,98,,,,,17.1,74,,,,
,2025-08-22,4.3,17.6,0.4,,,,,,8.0,99,,,,,17.3,66,,,,
,2025-08-23,7.8,15.4,0,,,,,,13.2,79,,,,,13.4,72,,,,
,2025-08-24,1.8,16.1,0.2,,,,,,7.7,86,,,,,14.4,63,,,,
,2025-08-25,3.9,17.1,0,,,,,,9.2,98,,,,,16.1,66,,,,
,2025-08-26,8.7,18.9,0.2,,,,,,12.3,90,,,,,18.1,46,,,,
,2025-08-27,10.2,17.6,2.4,,,,,,13.8,59,,,,,12.8,71,,,,
,2025-08-28,8.8,14.8,5.2,,,,,,10.8,70,,,,,13.9,56,,,,
,2025-08-29,5.3,17.0,0.8,,,,,,13.0,63,,,,,15.7,51,,,,
,2025-08-30,6.8,13.1,4.6,,,,,,9.6,58,,,,,12.2,55,,,,
,2025-08-31,8.4,16.7,0,,,,,,12.5,74,,,,,14.4,64,,,,
