,2024-08-1,18.4,24.3,1.2,,,,,,19.8,91,8,,,1022.1,23.8,71,7,,,1019.4
,2024-08-2,17.9,25.1,1.8,,,,,,19.7,85,8,,,1022.0,20.9,87,8,,,1019.1
,2024-08-3,18.3,24.7,6.4,,,,,,19.7,86,8,,,1021.9,22.4,74,8,,,1019.1
,2024-08-4,17.9,27.4,1.8,,,,,,21.2,76,8,,,1020.9,25.2,57,8,,,1017.9
,2024-08-5,18.7,26.7,1.2,,,,,,19.7,88,7,,,1020.7,25.1,60,8,,,1017.3
,2024-08-6,17.4,27.6,0,,,,,,22.5,76,,,,1019.8,26.4,53,,,,1016.9
,2024-08-7,18.9,28.3,0,,,,,,21.5,77,7,,,1019.1,27.2,56,4,,,1016.0
,2024-08-8,19.5,27.9,0.2,,,,,,22.9,76,7,,,1019.5,26.4,59,8,,,1017.0
,2024-08-9,19.8,26.5,0.4,,,,,,22.8,75,1,,,1019.7,23.7,71,8,,,1016.3
,2024-08-10,20.8,27.6,0.2,,,,,,23.8,68,,,,1017.8,25.0,65,6,,,1015.1
,2024-08-11,18.9,23.4,6.0,,,,,,19.6,94,8,,,1016.7,22.0,91,8,,,1013.8
,2024-08-12,18.3,27.0,3.0,,,,,,22.0,73,2,,,1016.9,25.6,65,,,,1012.8
,2024-08-13,18.4,26.5,0,,,,,,22.7,68,,,,1016.4,25.1,64,,,,1011.7
,2024-08-14,16.5,27.0,0,,,,,,22.1,74,,,,1016.0,25.5,62,,,,1011.9
,2024-08-15,14.1,28.8,0,,,,,,21.8,71,,,,1016.2,28.4,47,,,,1011.5
,2024-08-16,15.8,28.0,0,,,,,,23.7,70,,,,1016.4,26.0,66,,,,1012.2
,2024-08-17,14.3,28.8,0,,,,,,23.4,61,,,,1016.4,27.2,64,,,,1012.7
,2024-08-18,15.0,30.3,0,,,,,,24.2,54,,,,1016.1,26.8,70,,,,1012.7
,2024-08-19,15.1,30.0,0,,,,,,24.3,63,,,,1017.9,29.3,50,,,,1015.2
,2024-08-20,21.2,25.1,6.6,,,,,,23.8,90,8,,,1019.5,23.8,93,8,,,1016.7
,2024-08-21,21.2,27.7,19.0,,,,,,22.7,85,8,,,1020.2,25.2,69,8,,,1017.2
,2024-08-22,20.1,28.3,0,,,,,,24.5,65,,,,1018.9,27.1,55,,,,1016.1
,2024-08-23,21.5,26.9,0,,,,,,23.9,74,8,,,1019.8,25.5,74,8,,,1016.9
,2024-08-24,21.4,28.5,13.4,,,,,,24.7,78,,,,1019.8,27.3,55,,,,1016.0
,2024-08-25,20.7,28.2,0,,,,,,24.9,65,8,,,1018.9,26.6,62,,,,1015.1
,2024-08-26,19.6,29.0,0,,,,,,24.5,70,1,,,1017.2,27.7,51,,,,1014.2
,2024-08-27,21.1,28.3,0,,,,,,25.0,67,,,,1018.6,26.7,60,1,,,1015.2
,2024-08-28,20.7,27.4,0.2,,,,,,24.8,68,8,,,1018.3,24.9,75,8,,,1015.5
,2024-08-29,20.6,29.4,1.2,,,,,,24.5,74,,,,1017.1,27.5,61,7,,,1013.3
,2024-08-30,18.6,29.4,0,,,,,,25.0,65,,,,1016.1,28.0,63,,,,1011.8
,2024-08-31,19.0,29.1,0,,,,,,25.0,68,,,,1016.9,28.3,55,,,,1013.4
