,2024-01-1,10.3,25.3,0,,,,,,17.5,77,,,,,24.8,59,,,,
,2024-01-2,15.4,26.7,0,,,,,,18.4,94,,,,,26.1,56,,,,
,2024-01-3,18.1,25.3,2.2,,,,,,21.5,88,,,,,24.8,82,,,,
,2024-01-4,18.8,24.5,4.2,,,,,,20.3,94,,,,,22.6,73,,,,
,2024-01-5,18.7,23.8,0.2,,,,,,21.2,74,,,,,23.2,65,,,,
,2024-01-6,14.1,25.7,0,,,,,,20.5,81,,,,,24.7,62,,,,
,2024-01-7,16.9,29.9,0,,,,,,22.9,77,,,,,26.2,62,,,,
,2024-01-8,20.1,23.5,9.0,,,,,,20.8,96,,,,,22.4,89,,,,
,2024-01-9,16.4,22.6,23.4,,,,,,18.1,83,,,,,21.5,68,,,,
,2024-01-10,14.2,30.1,0,,,,,,20.4,82,,,,,27.0,60,,,,
,2024-01-11,16.8,24.2,0,,,,,,18.7,78,,,,,24.0,63,,,,
,2024-01-12,17.6,29.5,0,,,,,,20.0,87,,,,,29.1,66,,,,
,2024-01-13,18.2,25.5,0,,,,,,20.0,78,,,,,24.2,65,,,,
,2024-01-14,15.8,23.9,0,,,,,,18.8,76,,,,,21.0,77,,,,
,2024-01-15,18.6,23.5,0,,,,,,21.0,73,,,,,22.6,64,,,,
,2024-01-16,14.5,29.0,0,,,,,,19.9,76,,,,,28.4,54,,,,
,2024-01-17,15.9,23.8,0,,,,,,23.5,75,,,,,21.8,87,,,,
,2024-01-18,13.2,21.5,7.4,,,,,,17.5,61,,,,,19.8,63,,,,
,2024-01-19,13.4,22.4,1.0,,,,,,16.4,86,,,,,21.1,63,,,,
,2024-01-20,13.8,22.5,0,,,,,,17.5,87,,,,,21.3,72,,,,
,2024-01-21,13.5,24.1,0,,,,,,19.4,79,,,,,23.9,58,,,,
,2024-01-22,12.7,21.6,0,,,,,,16.5,66,,,,,20.5,64,,,,
,2024-01-23,14.9,22.7,0.2,,,,,,18.9,69,,,,,20.9,66,,,,
,2024-01-24,13.3,32.6,0,,,,,,21.7,82,,,,,32.1,39,,,,
,2024-01-25,14.8,23.7,0,,,,,,16.9,83,,,,,21.3,75,,,,
,2024-01-26,16.8,23.0,6.6,,,,,,19.3,67,,,,,22.6,52,,,,
,2024-01-27,9.3,23.5,0,,,,,,16.8,66,,,,,22.6,48,,,,
,2024-01-28,13.8,25.5,0,,,,,,18.0,73,,,,,24.7,52,,,,
,2024-01-29,13.2,31.0,0,,,,,,19.0,84,,,,,29.6,42,,,,
,2024-01-30,13.4,25.6,0,,,,,,18.8,82,,,,,24.0,56,,,,
,2024-01-31,13.2,25.0,0,,,,,,17.5,69,,,,,23.1,50,,,,
