,2025-02-1,19.3,24.6,0,,,,,,21.9,69,7,SSW,11,1013.8,,,,,,1012.9
,2025-02-2,18.6,24.1,0,,,,,,22.4,61,7,NE,9,1012.5,,,,,,1009.3
,2025-02-3,19.2,23.1,0.2,,,,,,19.9,68,8,SSW,13,1015.6,,,,,,1015.0
,2025-02-4,18.1,24.7,0,,,,,,21.7,53,4,E,13,1018.7,,,,,,1015.3
,2025-02-5,19.0,25.1,0,,,,,,24.0,62,0,E,11,1012.4,,,,,,1008.0
,2025-02-6,20.8,24.2,0,,,,,,22.8,68,6,SE,26,1012.5,,,,,,1012.2
,2025-02-7,20.4,25.0,0,,,,,,21.6,75,8,SE,31,1015.1,,,,,,1012.4
,2025-02-8,19.5,25.1,0,,,,,,22.0,71,8,E,33,1010.1,,,,,,1004.8
,2025-02-9,20.8,27.7,0,,,,,,23.4,66,4,NE,9,999.6,,,,,,998.9
,2025-02-10,18.9,25.0,0,,,,,,23.0,66,6,W,31,1002.9,,,,,,1002.6
,2025-02-11,17.2,20.3,0.2,,,,,,17.8,84,8,W,15,1004.0,,,,,,1005.7
,2025-02-12,14.0,18.8,11.4,,,,,,17.9,72,4,SW,41,1013.9,,,,,,1016.2
,2025-02-13,15.1,19.8,0.2,,,,,,17.9,82,5,S,20,1021.4,,,,,,1020.7
,2025-02-14,16.6,22.3,0,,,,,,19.8,62,6,S,13,1023.4,,,,,,1021.7
,2025-02-15,17.6,25.0,0,,,,,,21.8,52,1,ENE,11,1020.0,,,,,,1015.6
,2025-02-16,16.1,29.1,0,,,,,,22.0,64,1,SE,7,1011.4,,,,,,1009.9
,2025-02-17,19.8,24.2,0,,,,,,21.9,80,8,SE,31,1017.5,,,,,,1017.2
,2025-02-18,20.1,,0,,,,,,22.1,76,7,E,13,1022.6,,,,,,1021.3
,2025-02-19,,24.3,10.2,,,,,,,,,,,1020.6,,,,,,1017.5
,2025-02-20,19.2,26.2,0.7,,,,,,23.9,69,1,ESE,13,1012.1,,,,,,1009.7
,2025-02-21,17.7,23.1,0.4,,,,,,18.2,88,7,W,7,1012.7,,,,,,1012.5
,2025-02-22,15.4,19.0,2.0,,,,,,16.8,62,8,SW,15,1019.7,,,,,,1019.7
,2025-02-23,16.0,22.2,0,,,,,,18.0,56,6,,,1023.1,,,,,,1018.9
,2025-02-24,16.7,26.2,0,,,,,,22.0,52,0,E,13,1013.2,,,,,,1010.2
,2025-02-25,17.0,24.7,0,,,,,,22.0,93,3,W,9,1017.5,,,,,,1017.2
,2025-02-26,17.6,22.0,0,,,,,,19.1,98,8,E,19,1022.3,,,,,,1017.7
,2025-02-27,18.7,21.4,0.2,,,,,,19.4,99,6,SW,22,1021.2,,,,,,1019.3
,2025-02-28,16.2,22.2,0,,,,,,20.0,64,7,SW,9,1021.0,,,,,,1018.7
