,2023-10-1,9.2,28.2,0,,,,,,27.8,18,,,,,20.0,43,,,,
,2023-10-2,3.0,27.2,0,,,,,,12.6,79,,,,,20.4,60,,,,
,2023-10-3,8.9,25.4,0,,,,,,23.2,54,,,,,18.0,93,,,,
,2023-10-4,9.7,12.4,99.2,,,,,,10.3,97,,,,,12.0,92,,,,
,2023-10-5,9.4,15.1,27.2,,,,,,11.8,75,,,,,13.6,55,,,,
,2023-10-6,7.4,15.9,1.0,,,,,,10.9,74,,,,,14.6,47,,,,
,2023-10-7,4.9,16.7,1.4,,,,,,9.7,81,,,,,14.9,53,,,,
,2023-10-8,9.6,18.3,0,,,,,,12.4,68,,,,,17.8,59,,,,
,2023-10-9,10.9,18.4,0,,,,,,12.1,73,,,,,18.3,55,,,,
,2023-10-10,8.1,16.8,0,,,,,,12.2,73,,,,,16.5,65,,,,
,2023-10-11,4.9,23.2,0,,,,,,9.1,98,,,,,21.8,51,,,,
,2023-10-12,9.1,18.6,0.2,,,,,,18.0,58,,,,,10.2,92,,,,
,2023-10-13,9.9,16.8,17.6,,,,,,12.2,82,,,,,15.5,77,,,,
,2023-10-14,12.2,18.3,0,,,,,,15.0,57,,,,,17.8,57,,,,
,2023-10-15,8.2,18.1,0,,,,,,14.1,56,,,,,18.1,54,,,,
,2023-10-16,7.8,15.9,6.4,,,,,,11.4,79,,,,,15.5,45,,,,
,2023-10-17,6.4,17.3,0.6,,,,,,12.7,69,,,,,16.3,53,,,,
,2023-10-18,3.7,21.1,0,,,,,,10.8,90,,,,,20.7,46,,,,
,2023-10-19,7.2,26.2,0,,,,,,14.1,83,,,,,24.6,47,,,,
,2023-10-20,8.8,26.7,0,,,,,,16.2,74,,,,,26.3,37,,,,
,2023-10-21,12.1,27.4,0,,,,,,15.9,80,,,,,26.1,52,,,,
,2023-10-22,8.5,17.5,0,,,,,,14.6,57,,,,,14.8,71,,,,
,2023-10-23,10.9,18.8,0,,,,,,14.3,66,,,,,18.0,63,,,,
,2023-10-24,6.3,26.5,0,,,,,,14.5,82,,,,,26.1,38,,,,
,2023-10-25,8.9,14.1,,,,,,,12.0,59,,,,,12.8,55,,,,
,2023-10-26,5.4,17.7,0.8,,,,,,11.3,73,,,,,15.4,48,,,,
,2023-10-27,4.7,17.2,0,,,,,,11.3,76,,,,,16.2,53,,,,
,2023-10-28,3.1,21.9,0,,,,,,11.2,80,,,,,20.9,39,,,,
,2023-10-29,7.2,20.5,0,,,,,,13.8,76,,,,,19.7,67,,,,
,2023-10-30,9.9,23.9,1.2,,,,,,14.3,88,,,,,23.8,42,,,,
,2023-10-31,7.8,16.0,7.2,,,,,,11.6,74,,,,,14.8,59,,,,
