,2025-04-1,12.0,19.4,0,,,SSE,41,11:03,14.2,65,8,SSE,24,,18.9,45,1,SSE,20,
,2025-04-2,7.0,21.9,0,,,,,,11.0,79,, ,Calm,,21.5,40,,E,6,
,2025-04-3,10.0,22.5,0,,,NNW,26,17:04,13.6,79,,ESE,4,,21.6,34,8,SSE,11,
,2025-04-4,6.7,21.1,0,,,,,,10.7,87,3,ENE,4,,20.5,51,8,NNW,20,
,2025-04-5,5.7,17.7,0,,,,,,11.8,40,5,ENE,6,,15.1,46,5,NW,19,
,2025-04-6,11.2,20.1,0,,,NNW,63,11:26,15.5,65,8,NW,31,,16.9,49,3,W,20,
,2025-04-7,8.4,20.7,1.2,,,,,,13.7,57,5,NNW,15,,18.9,32,,SW,19,
,2025-04-8,2.6,20.5,0,,,,,,10.2,64,,E,2,,19.2,51,,NW,19,
,2025-04-9,4.5,18.5,0,,,,,,11.3,89,7,N,7,,17.5,53,,NNW,24,
,2025-04-10,10.3,20.9,0,,,,,,16.8,72,,NNW,11,,19.8,61,7,NNW,22,
,2025-04-11,10.2,24.3,0,,,NW,28,16:22,16.4,81,1,W,2,,23.2,32,,WNW,2,
,2025-04-12,7.8,22.2,0,,,,,,14.5,77,8,E,2,,20.0,52,,NW,22,
,2025-04-13,11.5,24.7,0,,,NW,37,15:12,16.3,86,2,NNW,7,,22.5,58,4,NW,22,
,2025-04-14,12.2,17.8,5.2,,,,,,13.9,67,7,SSE,26,,17.2,46,,SE,24,
,2025-04-15,3.7,20.2,0,,,,,,9.5,71,2,SE,9,,19.0,47,,N,7,
,2025-04-16,9.4,19.6,0,,,NNW,24,11:57,15.2,69,8,ENE,4,,18.6,56,8,NNW,13,
,2025-04-17,10.7,22.7,0,,,,,,14.3,83,8,NNW,4,,21.7,58,6,WNW,11,
,2025-04-18,12.3,21.9,0.8,,,NW,28,14:45,17.7,87,8,NW,2,,21.4,64,8,NW,20,
,2025-04-19,13.9,22.8,0,,,NW,33,15:50,17.5,81,8,NW,7,,20.1,59,8,NNW,17,
,2025-04-20,12.9,20.7,0.8,,,S,17,11:23,14.2,94,7, ,Calm,,18.1,89,8,NW,7,
,2025-04-21,12.5,24.7,6.0,,,SE,28,11:11,15.6,89,1,E,7,,23.6,50,,SE,9,
,2025-04-22,12.0,21.2,0,,,,,,16.2,66,,SE,15,,20.7,45,,ESE,17,
,2025-04-23,,20.7,0,,,,,,,,4,,,,20.2,41,,NW,7,
,2025-04-24,8.3,22.1,2.0,,,NNW,33,13:55,12.0,94,7, ,Calm,,21.3,71,6,NNW,17,
,2025-04-25,11.9,20.4,9.2,,,NW,31,11:57,16.8,95,7,NNW,11,,19.5,69,,NW,15,
,2025-04-26,14.2,21.7,0,,,NW,24,14:07,15.8,95,,E,6,,21.2,57,1,NNW,15,
,2025-04-27,9.5,18.7,0.2,,,N,19,12:32,11.2,96,8,SSE,7,,17.9,55,,N,6,
,2025-04-28,8.6,19.5,0,,,SSE,20,23:01,12.3,87,8,N,2,,18.6,61,8,NE,6,
,2025-04-29,9.5,15.2,0,,,,,,12.8,54,,SE,20,,14.4,43,,SE,26,
,2025-04-30,3.0,16.6,0,,,S,33,11:38,9.0,71,,ESE,7,,16.0,40,,SSE,13,
